"GUEST_DETAILS_ID","BOOKING_ID","ADULTS","CHILDREN","BABIES","IS_REPEATED_GUEST","TOTAL_OF_SPECIAL_REQUESTS"
989,433,2,0,0,0,0
990,433,2,0,0,0,0
991,433,2,0,0,0,0
992,433,2,0,0,0,0
993,433,2,0,0,0,0
994,433,1,0,0,0,0
995,433,3,0,0,0,0
996,433,2,0,0,0,0
997,433,2,0,0,0,0
998,433,1,0,0,0,0
999,433,3,0,0,0,0
1000,433,2,0,0,0,0
1001,433,2,0,0,0,0
1002,433,1,0,0,0,0
1003,433,2,0,0,0,0
1004,433,2,0,0,0,0
1005,433,2,0,0,0,0
1006,433,2,0,0,0,0
1007,434,2,0,0,0,0
1008,434,2,0,0,0,0
1009,434,2,0,0,0,0
1010,434,2,0,0,0,0
1011,434,2,0,0,0,0
1012,434,2,0,0,0,0
1013,434,2,0,0,0,0
1014,434,1,0,0,0,0
1015,434,3,0,0,0,0
1016,434,2,0,0,0,0
1017,434,2,0,0,0,0
1018,434,1,0,0,0,0
1019,434,3,0,0,0,0
1020,434,2,0,0,0,0
1021,434,2,0,0,0,0
1022,434,1,0,0,0,0
1023,434,2,0,0,0,0
1024,434,2,0,0,0,0
1025,434,2,0,0,0,0
1026,434,2,0,0,0,0
1027,435,2,2,0,0,1
1028,435,2,0,0,0,1
1029,435,2,0,0,0,1
1030,436,2,0,0,0,1
1031,436,2,1,0,0,1
1032,437,2,0,0,0,0
1033,438,1,0,0,0,0
1034,439,2,0,0,0,2
1035,439,2,0,0,0,0
1036,439,2,2,0,0,0
1037,439,2,0,0,0,0
1038,439,2,0,0,0,2
1039,440,2,2,0,0,1
1040,441,2,0,0,0,2
1041,441,2,0,0,0,0
1042,441,2,2,0,0,0
1043,441,2,0,0,0,0
1044,441,2,0,0,0,2
1045,442,2,2,0,0,1
1046,442,2,0,0,0,1
1047,442,2,0,0,0,1
1048,443,2,0,0,0,1
1049,443,2,1,0,0,1
1050,444,2,2,0,0,1
1051,444,2,0,0,0,1
1052,444,2,0,0,0,1
1053,445,2,0,0,0,0
1054,445,2,0,0,0,0
1055,445,1,0,0,0,1
1056,445,2,0,0,0,1
1057,445,2,0,0,0,0
1058,357,2,0,0,0,2
1059,358,2,0,0,0,0
1060,359,2,0,0,0,0
1061,359,2,0,0,0,0
1062,360,2,0,0,0,1
1063,360,2,0,0,0,1
1064,361,2,0,0,0,0
1065,361,2,0,0,0,0
1066,362,2,0,0,0,1
1067,362,2,0,0,0,1
1068,363,2,0,0,0,1
1069,364,2,0,0,0,0
1070,364,1,0,0,0,0
1071,364,4,0,0,0,0
1072,365,2,0,0,0,0
1073,366,2,0,0,0,1
1074,367,2,0,0,0,2
1075,367,2,0,0,0,2
1076,368,2,0,0,0,0
1077,368,2,0,0,0,0
1078,369,2,0,0,0,0
1079,370,2,0,0,0,1
1080,371,2,0,0,0,0
1081,372,2,0,0,0,0
1082,372,2,0,0,0,0
1083,373,2,0,0,0,2
1084,373,2,0,0,0,2
1085,374,2,0,0,0,1
1086,374,3,0,0,0,1
1087,375,2,0,0,0,2
1088,375,2,1,0,0,2
1089,376,2,0,0,0,3
1090,376,2,0,0,0,0
1091,376,2,0,0,0,3
1092,377,1,0,0,0,0
1093,378,2,0,0,0,2
1094,379,2,0,1,0,2
1095,379,2,0,0,0,2
1096,380,2,0,0,0,1
1097,381,2,0,0,0,2
1098,381,2,1,0,0,2
1099,382,2,0,0,0,1
1100,383,2,0,0,0,3
1101,384,2,0,0,0,0
1102,385,2,0,0,0,0
1103,386,2,0,0,0,2
1104,387,2,0,0,0,0
1105,388,1,0,0,0,0
1106,388,2,0,0,0,1
1107,388,2,0,0,0,1
1108,389,1,0,0,0,0
1109,389,2,0,0,0,1
1110,389,2,0,0,0,1
1111,390,1,0,0,0,0
1112,390,2,0,0,0,1
1113,390,2,0,0,0,1
1114,391,2,0,0,0,2
1115,391,2,0,0,0,0
1116,392,2,0,0,0,1
1117,392,1,0,0,0,0
1118,393,2,0,0,0,2
1119,394,2,0,0,0,2
1120,394,2,0,0,0,0
1121,395,2,0,0,0,1
1122,395,2,1,0,0,2
1123,396,2,0,0,0,1
1124,396,2,1,0,0,2
1125,397,2,2,0,0,2
1126,398,1,0,0,0,1
1127,399,2,0,0,0,2
1128,400,1,0,0,1,0
1129,400,2,0,0,0,1
1130,401,2,0,0,0,1
1131,401,2,0,0,0,1
1132,402,2,0,0,0,1
1133,402,2,0,0,0,1
1134,403,2,0,0,0,1
1135,404,2,0,0,0,0
1136,405,2,0,0,0,2
1137,405,2,0,0,0,2
1138,406,2,0,0,0,2
1139,406,2,0,0,0,2
1140,407,3,0,0,0,3
1141,408,2,0,0,0,1
1142,408,1,0,0,0,0
1143,409,2,0,0,0,1
1144,409,2,0,0,0,0
1145,410,2,0,0,0,0
1146,411,2,0,0,0,0
1147,411,2,2,0,0,0
1148,412,2,0,0,0,0
1149,446,2,0,0,0,0
1150,446,2,0,0,0,0
1151,446,1,0,0,0,1
1152,446,2,0,0,0,1
1153,446,2,0,0,0,0
1154,447,2,0,0,0,0
1155,448,3,0,0,0,1
1156,448,2,0,0,0,0
1157,448,2,0,0,0,1
1158,449,2,0,0,0,1
1159,450,2,0,0,0,0
1160,450,2,0,0,0,0
1161,450,1,0,0,0,1
1162,450,2,0,0,0,1
1163,450,2,0,0,0,0
1164,451,2,0,0,0,0
1165,452,2,0,0,0,0
1166,452,2,0,0,0,0
1167,452,1,0,0,0,1
1168,452,2,0,0,0,1
1169,452,2,0,0,0,0
1170,453,2,0,0,0,1
1171,454,2,0,0,0,1
1172,454,2,0,0,0,0
1173,454,2,0,0,0,0
1174,454,2,0,0,0,0
1175,454,2,0,0,0,1
1176,454,2,0,0,0,2
1177,455,2,0,0,0,1
1178,455,2,0,0,0,0
1179,456,2,0,0,0,1
1180,456,2,0,0,0,0
1181,456,2,0,0,0,0
1182,456,2,0,0,0,0
1183,456,2,0,0,0,1
1184,456,2,0,0,0,2
1185,457,2,0,0,0,0
1186,458,2,0,0,0,1
1187,458,2,0,0,0,0
1188,459,1,0,0,0,0
1189,460,2,0,0,0,1
1190,460,2,0,0,0,1
1191,460,2,0,0,0,0
1192,461,2,0,0,0,1
1193,461,2,0,0,0,1
1194,462,2,0,0,0,2
1195,463,2,0,0,0,0
1196,463,2,0,0,0,0
1197,463,2,0,0,0,0
1198,464,2,0,0,0,0
1199,465,2,0,0,0,1
1200,465,2,0,0,0,1
1201,466,2,0,0,0,1
1202,466,2,0,0,0,1
1203,467,2,0,0,0,0
1204,468,2,0,0,0,1
1205,468,2,0,0,0,1
1206,468,2,0,0,0,0
1207,469,2,0,0,0,0
1208,469,2,0,0,0,0
1209,469,2,0,0,0,0
1210,470,2,0,0,0,0
1211,470,2,0,0,0,0
1212,470,2,0,0,0,0
1213,471,2,0,0,0,0
1214,472,2,0,0,0,1
1215,472,2,0,0,0,1
1216,473,2,0,0,0,1
1217,473,2,0,0,0,1
1218,473,1,0,0,0,0
1219,473,3,0,0,0,2
1220,473,2,0,0,0,1
1221,474,2,0,0,0,1
1222,474,2,2,0,0,0
1223,474,2,2,0,0,0
1224,475,2,0,0,0,0
1225,475,2,0,0,0,2
1226,475,2,0,0,0,0
1227,475,1,0,0,0,0
1228,475,2,0,0,0,0
1229,475,2,1,0,0,0
1230,476,2,0,0,0,0
1231,476,2,0,0,0,2
1232,476,2,0,0,0,0
1233,476,1,0,0,0,0
1234,476,2,0,0,0,0
1235,476,2,1,0,0,0
1236,477,2,0,0,0,0
1237,478,1,0,0,0,1
1238,478,1,0,0,0,1
1239,479,2,0,0,0,0
1240,479,2,0,0,0,2
1241,479,2,0,0,0,0
1242,479,1,0,0,0,0
1243,479,2,0,0,0,0
1244,479,2,1,0,0,0
1245,480,2,0,0,0,0
1246,480,2,0,0,0,2
1247,480,2,0,0,0,0
1248,480,1,0,0,0,0
1249,480,2,0,0,0,0
1250,480,2,1,0,0,0
1251,481,1,0,0,0,1
1252,481,1,0,0,0,1
1253,482,2,0,0,0,0
1254,482,2,0,0,0,2
1255,482,2,0,0,0,0
1256,482,1,0,0,0,0
1257,482,2,0,0,0,0
1258,482,2,1,0,0,0
1259,483,3,1,0,0,1
1260,483,2,0,0,0,0
1261,484,3,1,0,0,1
1262,484,2,0,0,0,0
1263,485,2,0,0,0,1
1264,485,2,2,0,0,0
1265,485,2,2,0,0,0
1266,486,2,0,0,0,0
1267,486,2,0,0,0,2
1268,486,2,0,0,0,0
1269,486,1,0,0,0,0
1270,486,2,0,0,0,0
1271,486,2,1,0,0,0
1272,487,2,0,0,0,1
1273,487,2,2,0,0,0
1274,487,2,2,0,0,0
1275,488,2,0,0,0,3
1276,488,2,0,0,0,3
1277,489,2,0,0,0,2
1278,490,2,0,0,0,0
1279,491,2,0,0,0,3
1280,491,2,0,0,0,3
1281,492,2,0,0,0,2
1282,492,2,0,0,0,2
1283,493,2,0,0,0,2
1284,493,2,0,0,0,2
1285,494,3,0,0,0,1
1286,495,2,0,0,0,0
1287,495,2,0,0,0,2
1288,496,2,0,0,0,3
1289,497,2,1,0,0,3
1290,497,2,1,0,0,3
1291,498,2,1,0,0,1
1292,498,2,0,0,0,0
1293,499,2,0,0,0,1
1294,499,2,0,0,0,1
1295,499,2,0,0,0,0
1296,500,2,1,0,0,1
1297,500,2,0,0,0,0
1298,501,2,0,0,0,2
1299,502,2,0,0,0,0
1300,503,2,0,0,0,0
1301,504,2,0,0,0,2
1302,505,2,0,0,1,0
1303,505,2,0,0,0,0
1304,505,2,0,0,0,0
1305,505,2,0,0,0,0
1306,505,2,0,0,0,0
1307,506,2,1,0,0,3
1308,506,2,1,0,0,3
1309,507,2,0,0,0,1
1310,507,2,0,0,0,1
1311,507,1,0,0,0,0
1312,507,3,0,0,0,2
1313,507,2,0,0,0,1
1314,508,3,0,0,0,1
1315,509,2,0,0,0,2
1316,510,2,0,0,0,0
1317,511,2,1,0,0,2
1318,768,1,0,0,0,3
1319,768,2,0,0,0,2
1320,513,2,0,0,0,0
1321,514,2,0,0,0,1
1322,514,2,0,0,0,1
1323,514,2,0,0,0,1
1324,515,2,0,0,0,0
1325,515,2,0,0,0,0
1326,515,2,0,0,0,0
1327,516,2,0,0,0,0
1328,517,2,0,0,0,0
1329,517,2,0,0,0,0
1330,518,2,0,1,0,2
1331,519,2,2,0,0,0
1332,520,2,0,0,0,0
1333,521,2,0,0,0,1
1334,522,2,1,1,0,2
1335,523,2,0,0,0,1
1336,523,2,0,0,0,1
1337,524,2,2,0,0,0
1338,525,1,2,0,0,0
1339,526,1,0,0,0,1
1340,527,2,1,0,0,2
1341,528,2,0,0,0,0
1342,528,2,0,0,0,0
1343,528,2,0,0,0,0
1344,529,2,0,0,0,0
1345,530,2,0,0,0,1
1346,530,2,0,0,0,1
1347,531,2,0,0,0,2
1348,532,2,0,0,0,1
1349,532,2,0,0,0,1
1350,532,2,0,0,0,1
1351,533,2,0,0,0,1
1352,533,2,0,0,0,1
1353,533,2,0,0,0,1
1354,534,2,0,0,0,1
1355,534,2,0,0,0,1
1356,535,2,0,0,0,1
1357,535,2,0,0,0,1
1358,535,2,0,0,0,1
1359,535,2,0,0,0,1
1360,536,2,0,0,0,0
1361,537,2,0,0,0,1
1362,537,2,0,0,0,1
1363,537,2,0,0,0,1
1364,537,2,0,0,0,1
1365,538,2,0,0,0,0
1366,539,2,0,0,0,0
1367,539,2,0,0,0,0
1368,539,2,0,0,0,0
1369,539,2,0,0,0,0
1370,539,3,0,0,0,0
1371,539,3,0,0,0,0
1372,539,2,0,0,0,0
1373,540,2,0,0,0,0
1374,540,2,0,0,0,0
1375,540,2,0,0,0,0
1376,540,2,0,0,0,0
1377,540,3,0,0,0,0
1378,540,3,0,0,0,0
1379,540,2,0,0,0,0
1380,541,2,0,0,0,0
1381,542,2,0,0,0,0
1382,542,2,0,0,0,0
1383,542,2,0,0,0,0
1384,542,2,0,0,0,0
1385,542,3,0,0,0,0
1386,542,3,0,0,0,0
1387,542,2,0,0,0,0
1388,543,2,0,0,0,1
1389,544,2,0,0,0,2
1390,545,2,0,0,0,0
1391,546,2,0,0,0,0
1392,546,2,0,0,0,0
1393,547,2,0,0,0,2
1394,547,2,0,0,0,0
1395,547,2,0,0,0,2
1396,547,2,0,0,0,2
1397,547,2,0,0,0,2
1398,548,2,0,0,0,1
1399,549,1,0,0,0,0
1400,550,2,0,0,0,1
1401,550,2,0,0,0,1
1402,551,2,0,0,0,0
1403,551,2,2,0,0,1
1404,552,2,0,0,0,0
1405,553,2,0,0,0,1
1406,553,2,0,0,0,1
1407,553,2,0,0,0,2
1408,554,2,0,0,0,1
1409,554,2,0,0,0,1
1410,555,2,0,0,0,2
1411,556,2,0,0,0,0
1412,557,2,0,0,0,0
1413,558,2,1,0,0,1
1414,558,2,2,0,0,0
1415,559,2,2,0,0,0
1416,560,2,0,0,0,1
1417,560,2,0,0,0,1
1418,560,2,0,0,0,2
1419,561,2,0,0,0,1
1420,561,2,0,0,0,1
1421,561,2,0,0,0,2
1422,562,2,0,0,0,0
1423,563,2,1,0,0,1
1424,563,2,2,0,0,0
1425,564,2,0,0,0,0
1426,565,2,0,0,0,2
1427,566,2,0,1,0,1
1428,567,1,0,0,0,0
1429,568,2,2,0,0,2
1430,568,2,0,0,0,1
1431,569,2,0,0,0,0
1432,569,1,0,0,0,0
1433,569,2,0,0,0,1
1434,570,2,0,0,0,0
1435,570,1,0,0,0,0
1436,570,2,0,0,0,1
1437,571,2,0,1,0,3
1438,572,2,0,0,0,1
1439,572,2,0,0,0,0
1440,573,2,0,0,0,2
1441,573,2,0,0,0,2
1442,574,2,0,0,0,0
1443,575,2,0,0,0,1
1444,575,2,0,0,0,1
1445,575,2,2,0,0,1
1446,575,2,0,0,0,0
1447,575,2,0,0,0,1
1448,576,3,0,0,0,1
1449,576,2,0,0,0,0
1450,577,2,0,0,0,1
1451,577,2,0,0,0,1
1452,577,2,2,0,0,1
1453,577,2,0,0,0,0
1454,577,2,0,0,0,1
1455,578,2,2,0,0,0
1456,579,2,0,0,0,1
1457,579,2,0,0,0,1
1458,579,2,2,0,0,1
1459,579,2,0,0,0,0
1460,579,2,0,0,0,1
1461,580,2,0,0,0,0
1462,581,2,0,0,0,1
1463,581,2,0,0,0,1
1464,581,2,2,0,0,1
1465,581,2,0,0,0,0
1466,581,2,0,0,0,1
1467,582,2,0,0,0,0
1468,582,2,0,0,0,0
1469,582,2,0,0,0,0
1470,582,2,1,0,0,1
1471,583,2,0,0,0,1
1472,583,2,0,0,0,1
1473,583,2,2,0,0,1
1474,583,2,0,0,0,0
1475,583,2,0,0,0,1
1476,584,2,0,0,0,1
1477,585,2,1,0,0,0
1478,585,2,1,0,0,1
1479,586,2,2,0,0,0
1480,587,2,0,1,0,3
1481,588,2,0,0,0,0
1482,588,2,0,0,0,0
1483,588,2,0,0,0,1
1484,588,2,0,0,0,0
1485,588,1,0,0,0,1
1486,588,2,0,0,0,1
1487,589,2,0,0,0,0
1488,589,2,0,0,0,1
1489,590,2,1,0,0,1
1490,591,2,2,0,0,2
1491,591,2,0,0,0,1
1492,592,2,1,0,0,0
1493,592,2,1,0,0,1
1494,593,2,0,0,0,0
1495,593,2,0,0,0,0
1496,593,2,0,0,0,0
1497,593,2,1,0,0,1
1498,594,2,0,0,0,0
1499,595,2,0,0,0,1
1500,595,2,1,0,0,1
1501,595,2,0,0,0,1
1502,595,2,0,0,0,1
1503,596,2,0,0,0,1
1504,596,2,1,0,0,1
1505,596,2,0,0,0,1
1506,596,2,0,0,0,1
1507,597,2,0,0,0,1
1508,597,2,1,0,0,1
1509,597,2,0,0,0,1
1510,597,2,0,0,0,1
1511,598,2,0,0,0,0
1512,598,2,0,0,0,0
1513,599,2,0,0,0,0
1514,599,2,0,0,0,0
1515,600,2,0,0,0,0
1516,601,1,0,0,0,0
1517,602,2,0,0,0,2
1518,603,2,2,0,0,0
1519,604,2,0,0,0,0
1520,605,3,0,0,0,0
1521,606,3,0,0,0,1
1522,607,2,0,0,0,0
1523,608,3,0,0,0,1
1524,609,2,0,0,0,1
1525,610,2,0,0,0,1
1526,610,2,1,0,0,1
1527,611,2,0,0,0,1
1528,612,1,0,0,0,0
1529,612,2,0,0,0,0
1530,613,2,0,0,0,1
1531,614,2,1,0,0,0
1532,614,2,0,0,0,1
1533,614,2,0,0,0,1
1534,614,2,2,0,0,1
1535,614,2,1,0,0,1
1536,615,2,1,0,0,0
1537,615,2,0,0,0,1
1538,615,2,0,0,0,1
1539,615,2,2,0,0,1
1540,615,2,1,0,0,1
1541,616,2,1,0,0,0
1542,616,2,0,0,0,1
1543,616,2,0,0,0,1
1544,616,2,2,0,0,1
1545,616,2,1,0,0,1
1546,617,2,1,0,0,0
1547,617,2,0,0,0,1
1548,617,2,0,0,0,1
1549,617,2,2,0,0,1
1550,617,2,1,0,0,1
1551,618,2,0,0,0,0
1552,618,2,0,0,0,0
1553,619,2,2,0,0,0
1554,620,2,0,0,0,1
1555,621,2,0,0,0,2
1556,621,2,0,0,0,1
1557,622,2,0,0,0,0
1558,622,2,0,0,0,0
1559,622,2,1,0,0,0
1560,622,2,0,0,0,0
1561,623,1,0,0,0,0
1562,623,2,0,0,0,0
1563,624,2,0,0,0,1
1564,624,2,0,0,0,1
1565,624,2,0,0,0,1
1566,624,2,0,0,0,1
1567,625,2,0,0,0,0
1568,625,2,0,0,0,0
1569,625,2,0,0,0,0
1570,625,2,2,0,0,0
1571,626,1,0,0,0,0
1572,626,2,0,0,0,0
1573,627,2,0,0,0,1
1574,627,2,0,0,0,1
1575,627,2,0,0,0,1
1576,627,2,0,0,0,1
1577,628,2,0,0,0,0
1578,628,2,0,0,0,0
1579,628,2,0,0,0,0
1580,628,2,2,0,0,0
1581,629,2,0,0,0,0
1582,629,2,0,0,0,0
1583,629,2,0,0,0,0
1584,629,2,2,0,0,0
1585,630,2,0,0,0,0
1586,631,2,0,0,0,0
1587,632,2,0,0,0,0
1588,632,2,0,0,0,0
1589,632,2,0,0,0,0
1590,632,2,2,0,0,0
1591,633,3,0,0,0,1
1592,634,2,1,0,0,1
1593,634,2,0,0,0,2
1594,635,2,0,0,0,1
1595,635,2,0,0,0,2
1596,635,2,0,0,0,2
1597,636,2,0,0,0,0
1598,636,2,0,0,0,0
1599,636,2,0,0,0,0
1600,637,2,0,0,0,2
1601,637,2,0,0,0,2
1602,637,2,2,0,0,2
1603,637,2,0,0,0,2
1604,637,2,0,0,0,2
1605,637,2,0,0,0,2
1606,638,2,0,0,0,2
1607,638,2,0,0,0,2
1608,638,2,2,0,0,2
1609,638,2,0,0,0,2
1610,638,2,0,0,0,2
1611,638,2,0,0,0,2
1612,639,2,0,0,0,2
1613,639,2,0,0,0,2
1614,639,2,2,0,0,2
1615,639,2,0,0,0,2
1616,639,2,0,0,0,2
1617,639,2,0,0,0,2
1618,640,2,0,0,0,0
1619,640,2,0,0,0,0
1620,640,2,0,0,0,0
1621,641,2,0,0,0,2
1622,641,2,0,0,0,2
1623,641,2,2,0,0,2
1624,641,2,0,0,0,2
1625,641,2,0,0,0,2
1626,641,2,0,0,0,2
1627,642,2,0,0,0,2
1628,642,2,0,0,0,2
1629,642,2,2,0,0,2
1630,642,2,0,0,0,2
1631,642,2,0,0,0,2
1632,642,2,0,0,0,2
1633,643,2,0,0,0,0
1634,644,2,0,0,0,1
1635,644,2,0,0,0,2
1636,644,2,0,0,0,2
1637,645,2,0,0,0,1
1638,645,2,0,0,0,1
1639,646,2,0,0,0,0
1640,647,3,0,0,0,0
1641,648,2,0,0,0,1
1642,648,2,0,0,0,1
1643,649,2,0,0,0,0
1644,650,2,0,0,0,0
1645,650,2,0,0,0,0
1646,651,2,0,0,0,0
1647,651,2,0,0,0,0
1648,652,2,0,0,0,2
1649,652,2,0,0,0,1
1650,653,3,0,0,0,1
1651,653,2,0,0,0,0
1652,653,2,1,0,0,1
1653,654,2,0,0,0,0
1654,655,2,0,0,0,1
1655,655,2,0,0,0,1
1656,656,2,0,0,0,1
1657,656,2,0,0,0,1
1658,657,2,0,0,0,2
1659,657,2,0,0,0,0
1660,657,2,0,0,0,2
1661,658,2,0,0,0,0
1662,658,2,0,0,0,1
1663,658,2,0,0,0,0
1664,659,2,0,0,0,2
1665,660,2,2,0,0,0
1666,661,2,0,0,0,2
1667,661,2,0,0,0,0
1668,661,2,0,0,0,2
1669,662,2,0,0,0,0
1670,662,2,0,0,0,1
1671,662,2,0,0,0,0
1672,663,2,0,0,0,0
1673,664,2,2,0,0,0
1674,664,2,0,0,0,0
1675,665,3,0,0,0,1
1676,666,2,1,0,0,0
1677,667,2,0,0,0,1
1678,667,2,0,0,0,0
1679,667,2,2,0,0,0
1680,668,2,0,0,0,0
1681,668,2,0,0,0,0
1682,669,2,0,0,0,0
1683,670,2,0,0,0,0
1684,670,2,0,0,0,0
1685,670,2,0,0,0,0
1686,671,2,0,0,0,0
1687,671,2,0,0,0,0
1688,671,2,0,0,0,0
1689,672,2,0,0,0,2
1690,672,2,0,0,0,0
1691,673,2,0,0,0,2
1692,673,2,0,0,0,1
1693,674,2,0,0,0,1
1694,674,2,0,0,0,0
1695,675,2,0,0,0,1
1696,675,2,0,0,0,0
1697,676,2,0,0,0,2
1698,676,2,0,0,0,1
1699,677,2,0,0,0,0
1700,678,2,0,0,0,1
1701,679,2,0,0,0,2
1702,680,2,1,0,0,2
1703,680,1,0,0,0,0
1704,681,2,0,0,0,1
1705,682,2,0,0,0,0
1706,682,2,0,0,0,0
1707,682,2,0,0,0,0
1708,683,2,2,0,0,1
1709,684,2,0,0,0,1
1710,684,2,0,0,0,0
1711,684,2,2,0,0,0
1712,685,2,0,0,0,0
1713,686,2,0,0,0,3
1714,687,2,0,0,0,0
1715,687,2,0,0,0,0
1716,687,2,0,0,0,0
1717,688,2,0,0,0,0
1718,689,2,0,0,0,0
1719,689,2,0,0,0,1
1720,690,2,0,0,0,1
1721,691,2,0,0,0,0
1722,692,2,0,0,0,0
1723,692,2,0,0,0,0
1724,692,2,0,0,0,0
1725,693,2,0,0,0,1
1726,694,2,0,0,0,0
1727,694,2,0,0,0,1
1728,694,2,0,0,0,1
1729,695,2,1,0,0,2
1730,695,1,0,0,0,0
1731,696,2,0,0,0,0
1732,696,3,0,0,0,0
1733,697,2,0,0,0,1
1734,698,2,0,0,0,0
1735,698,2,0,0,0,1
1736,698,2,0,0,0,1
1737,699,1,0,0,0,2
1738,700,2,0,0,0,0
1739,700,2,0,0,0,1
1740,700,2,0,0,0,1
1741,701,2,0,0,0,2
1742,702,2,0,0,0,1
1743,703,2,0,0,0,0
1744,704,2,0,0,0,0
1745,705,2,1,0,0,1
1746,706,3,0,0,0,0
1747,706,2,0,0,0,0
1748,707,3,0,0,0,0
1749,707,2,0,0,0,0
1750,708,2,0,0,0,1
1751,709,2,0,0,0,1
1752,710,2,0,0,0,0
1753,711,2,0,0,0,3
1754,711,2,0,0,0,3
1755,711,2,0,0,0,0
1756,711,2,0,0,0,0
1757,711,2,0,0,0,0
1758,711,2,0,0,0,3
1759,712,2,1,0,0,2
1760,712,2,1,0,0,2
1761,713,2,0,0,0,1
1762,713,2,0,0,0,0
1763,713,2,0,0,0,0
1764,713,2,0,0,0,1
1765,713,2,0,0,0,1
1766,714,3,0,0,0,1
1767,715,2,1,0,0,2
1768,715,2,1,0,0,2
1769,716,2,0,0,0,1
1770,716,2,0,0,0,0
1771,716,2,0,0,0,0
1772,716,2,0,0,0,1
1773,716,2,0,0,0,1
1774,717,2,2,0,0,0
1775,718,2,0,0,0,0
1776,718,2,0,0,0,0
1777,719,2,0,0,0,1
1778,720,2,0,0,0,1
1779,720,2,0,0,0,1
1780,720,2,0,0,0,1
1781,720,2,0,0,0,1
1782,720,2,1,0,0,1
1783,720,2,0,0,0,1
1784,721,2,0,0,0,1
1785,721,2,0,0,0,1
1786,721,2,0,0,0,1
1787,721,2,0,0,0,1
1788,721,2,1,0,0,1
1789,721,2,0,0,0,1
1790,722,2,0,0,0,0
1791,723,2,0,0,0,0
1792,723,2,0,0,0,0
1793,723,2,0,0,0,0
1794,724,2,0,0,0,0
1795,724,2,2,0,0,1
1796,724,2,1,0,0,0
1797,724,2,0,0,0,0
1798,724,2,0,0,0,1
1799,724,1,0,0,0,1
1800,724,2,2,0,0,1
1801,725,2,0,0,0,0
1802,726,2,0,0,0,0
1803,726,2,2,0,0,1
1804,726,2,1,0,0,0
1805,726,2,0,0,0,0
1806,726,2,0,0,0,1
1807,726,1,0,0,0,1
1808,726,2,2,0,0,1
1809,727,2,0,0,0,0
1810,727,2,2,0,0,1
1811,727,2,1,0,0,0
1812,727,2,0,0,0,0
1813,727,2,0,0,0,1
1814,727,1,0,0,0,1
1815,727,2,2,0,0,1
1816,728,2,0,0,0,0
1817,728,2,2,0,0,1
1818,728,2,1,0,0,0
1819,728,2,0,0,0,0
1820,728,2,0,0,0,1
1821,728,1,0,0,0,1
1822,728,2,2,0,0,1
1823,729,2,0,0,0,0
1824,729,2,2,0,0,1
1825,729,2,1,0,0,0
1826,729,2,0,0,0,0
1827,729,2,0,0,0,1
1828,729,1,0,0,0,1
1829,729,2,2,0,0,1
1830,730,2,0,0,0,2
1831,730,2,0,0,0,2
1832,731,2,0,0,0,0
1833,732,2,0,0,0,2
1834,732,2,0,0,0,2
1835,733,2,0,0,0,0
1836,733,2,0,0,0,0
1837,734,2,0,0,0,2
1838,735,2,0,0,0,0
1839,735,2,0,0,0,0
1840,736,2,0,0,0,0
1841,736,2,0,0,0,0
1842,737,2,0,0,0,1
1843,737,2,0,0,0,0
1844,738,3,0,0,0,3
1845,738,2,0,0,0,2
1846,739,2,1,0,0,2
1847,740,2,0,0,0,0
1848,740,2,0,0,0,0
1849,740,2,0,0,0,0
1850,741,3,0,0,0,1
1851,741,2,0,0,0,1
1852,742,2,0,0,0,0
1853,742,2,0,0,0,0
1854,742,2,0,0,0,0
1855,743,2,0,0,0,2
1856,744,2,0,0,0,0
1857,744,2,2,0,0,1
1858,744,2,1,0,0,0
1859,744,2,0,0,0,0
1860,744,2,0,0,0,1
1861,744,1,0,0,0,1
1862,744,2,2,0,0,1
1863,745,2,0,0,0,0
1864,745,2,0,0,0,0
1865,746,2,0,0,0,0
1866,746,2,0,0,0,1
1867,747,2,0,0,0,0
1868,747,2,0,0,0,0
1869,748,2,0,0,0,1
1870,749,2,0,1,0,1
1871,749,2,0,0,0,0
1872,750,2,0,0,0,1
1873,750,2,0,0,0,0
1874,751,2,0,0,0,0
1875,752,3,0,0,0,1
1876,753,2,0,0,0,0
1877,753,2,0,0,0,1
1878,754,2,0,0,0,0
1879,755,2,0,0,0,2
1880,755,2,0,0,0,2
1881,755,2,0,0,0,2
1882,755,2,0,0,0,2
1883,756,2,0,0,0,2
1884,756,2,0,0,0,2
1885,756,2,0,0,0,2
1886,756,2,0,0,0,2
1887,757,2,0,0,0,2
1888,757,2,0,0,0,2
1889,757,2,0,0,0,2
1890,757,2,0,0,0,2
1891,758,2,0,0,0,2
1892,758,2,0,0,0,2
1893,758,2,0,0,0,2
1894,758,2,0,0,0,2
1895,759,2,0,0,0,0
1896,760,2,0,0,0,1
1897,761,2,1,0,0,1
1898,761,2,0,0,0,0
1899,761,2,1,0,0,1
1900,762,2,1,0,0,1
1901,762,2,0,0,0,0
1902,762,2,1,0,0,1
1903,763,2,0,0,0,1
1904,764,2,2,0,0,0
1905,765,2,0,0,0,0
1906,766,2,0,0,0,1
1907,767,2,0,0,0,1
1908,767,2,0,0,0,2
1909,1026,2,0,0,0,2
1910,769,2,2,0,0,1
1911,769,2,0,0,0,1
1912,770,2,0,0,0,1
1913,770,2,0,0,0,2
1914,771,2,0,0,0,0
1915,772,2,0,0,0,1
1916,773,2,1,0,0,1
